timestamp_s,x,y,z
1403636928.631881237,-2.152759,8.129880,0.544430
1403636928.731881380,-2.179315,8.232944,0.524505
1403636928.779881239,-2.187829,8.266513,0.519276
1403636928.831881285,-2.196458,8.300271,0.515893
1403636928.881881237,-2.205513,8.335161,0.514232
1403636928.931881189,-2.214317,8.367262,0.514850
1403636928.979881287,-2.222823,8.398590,0.517105
1403636929.232881308,-2.278415,8.594034,0.553282
1403636929.334881306,-2.298608,8.666461,0.579973
1403636929.383881330,-2.308685,8.705742,0.593253
1403636929.433881283,-2.316095,8.737470,0.607426
1403636929.481881380,-2.321844,8.765286,0.620003
1403636929.532881260,-2.327870,8.796997,0.630952
1403636929.582881212,-2.339744,8.853742,0.637686
1403636929.682881355,-2.346172,8.909573,0.652623
1403636929.735881329,-2.348295,8.937529,0.657672
1403636929.779881239,-2.350523,8.964244,0.660954
1403636929.831881285,-2.351477,8.990155,0.663236
1403636929.881881237,-2.358259,9.040163,0.662085
1403636929.982881308,-2.359251,9.089496,0.659854
1403636930.032881260,-2.359054,9.113182,0.657468
1403636930.083881378,-2.359589,9.137747,0.655460
1403636930.134881258,-2.359248,9.161648,0.655092
1403636930.182881355,-2.359214,9.184580,0.656364
1403636930.283881187,-2.363107,9.247399,0.662948
1403636930.331881285,-2.362733,9.270919,0.669976
1403636930.431881189,-2.358604,9.309909,0.689184
1403636930.481881380,-2.355736,9.330277,0.700885
1403636930.530881405,-2.352803,9.349673,0.713445
1403636930.580881357,-2.353076,9.382524,0.723653
1403636930.631881237,-2.349443,9.402917,0.734242
1403636930.730881214,-2.340711,9.438417,0.750190
1403636930.780881405,-2.335609,9.455597,0.755481
1403636930.832881212,-2.329956,9.472795,0.759451
1403636930.883881330,-2.327594,9.504457,0.760769
1403636930.933881283,-2.321060,9.521611,0.761702
1403636931.033881187,-2.306138,9.552949,0.759841
1403636931.080881357,-2.297507,9.568240,0.757308
1403636931.130881310,-2.287206,9.583818,0.753537
1403636931.229881287,-2.267457,9.630884,0.741983
1403636931.279881239,-2.253698,9.644046,0.737319
1403636931.330881357,-2.239155,9.657485,0.734233
1403636931.380881310,-2.223440,9.670271,0.732893
1403636931.432881355,-2.205476,9.683677,0.733337
1403636931.481881380,-2.189598,9.704882,0.734892
1403636931.533881187,-2.170569,9.715662,0.739213
1403636931.632881403,-2.133754,9.735038,0.751564
1403636931.729881287,-2.097503,9.748328,0.768850
1403636931.781881332,-2.079508,9.753845,0.777390
1403636931.833881378,-2.061628,9.756146,0.784936
1403636931.883881330,-2.044231,9.758192,0.790897
1403636931.933881283,-2.027256,9.758987,0.795390
1403636931.980881214,-2.011628,9.759344,0.798088
1403636932.079881191,-1.981189,9.757417,0.798529
1403636932.135881186,-1.964285,9.750440,0.796205
1403636932.229881287,-1.935849,9.742227,0.787786
1403636932.279881239,-1.921236,9.736479,0.781454
1403636932.331881285,-1.905950,9.729736,0.774028
1403636932.431881189,-1.877828,9.715983,0.762892
1403636932.481881380,-1.864472,9.708117,0.759917
1403636932.533881187,-1.851009,9.699368,0.758670
1403636932.581881285,-1.835555,9.673898,0.760917
1403636932.630881310,-1.822800,9.661211,0.763658
1403636932.732881308,-1.799828,9.633761,0.775366
1403636932.779881239,-1.789891,9.619910,0.783600
1403636932.979881287,-1.745106,9.509770,0.838048
1403636933.082881212,-1.729654,9.475935,0.868205
1403636933.134881258,-1.720624,9.447773,0.879556
1403636933.180881262,-1.712882,9.424111,0.885566
1403636933.230881214,-1.705147,9.399203,0.888131
1403636933.281881332,-1.697230,9.373106,0.887584
1403636933.331881285,-1.685474,9.324269,0.886885
1403636933.381881237,-1.678664,9.300825,0.883336
1403636933.433881283,-1.668653,9.255598,0.880497
1403636933.531881332,-1.659664,9.225734,0.866733
1403636933.581881285,-1.654314,9.205786,0.858908
1403636933.634881258,-1.644853,9.161151,0.851715
1403636933.733881235,-1.635113,9.118903,0.834756
1403636933.830881357,-1.626574,9.078877,0.823746
1403636933.882881403,-1.622470,9.059014,0.820743
1403636933.934881210,-1.619138,9.041201,0.819770
1403636933.982881308,-1.611811,9.002951,0.821986
1403636934.083881378,-1.605023,8.966997,0.828939
1403636934.131881237,-1.601504,8.948659,0.834123
1403636934.184881210,-1.598211,8.931274,0.838976
1403636934.231881380,-1.594210,8.910781,0.841425
1403636934.281881332,-1.590471,8.890987,0.840188
1403636934.331881285,-1.583456,8.853235,0.836178
1403636934.381881237,-1.579825,8.834946,0.828205
1403636934.482881308,-1.570170,8.790207,0.807061
1403636934.530881405,-1.565166,8.769846,0.796058
1403636934.581881285,-1.559957,8.749553,0.785660
1403636934.632881403,-1.554197,8.727432,0.776808
1403636934.682881355,-1.544594,8.683891,0.771914
1403636934.731881380,-1.538063,8.660234,0.767662
1403636934.780881405,-1.530644,8.634867,0.765486
1403636934.882881403,-1.514376,8.589958,0.766802
1403636934.934881210,-1.505701,8.567378,0.770889
1403636934.983881235,-1.496627,8.545024,0.776843
1403636935.231881380,-1.442000,8.412730,0.836289
1403636935.280881405,-1.431906,8.392340,0.852782
1403636935.332881212,-1.420371,8.367193,0.870805
1403636935.382881403,-1.409472,8.344809,0.886882
1403636935.432881355,-1.399013,8.326283,0.901508
1403636935.482881308,-1.388402,8.305618,0.914637
1403636935.532881260,-1.373720,8.264264,0.927701
1403636935.631881237,-1.352488,8.227282,0.944653
1403636935.732881308,-1.329332,8.187068,0.954854
1403636935.781881332,-1.317794,8.167771,0.957177
1403636935.831881285,-1.301778,8.125842,0.959546
1403636935.883881330,-1.289109,8.105486,0.958786
1403636935.932881355,-1.276107,8.086096,0.956667
1403636935.983881235,-1.263505,8.069568,0.953008
1403636936.033881187,-1.248713,8.044114,0.947559
1403636936.083881378,-1.234084,8.024604,0.940753
1403636936.132881403,-1.219322,8.008041,0.932654
1403636936.232881308,-1.185074,7.955141,0.914898
1403636936.283881187,-1.169123,7.941466,0.903693
1403636936.330881357,-1.153389,7.927760,0.893066
1403636936.380881310,-1.136146,7.914225,0.882376
1403636936.429881334,-1.118384,7.901853,0.873227
1403636936.481881380,-1.099754,7.890709,0.865815
1403636936.530881405,-1.079787,7.870813,0.861146
1403636936.583881378,-1.060405,7.862004,0.857368
1403636936.631881237,-1.042006,7.854195,0.855568
1403636936.732881308,-1.003238,7.841031,0.855518
1403636936.781881332,-0.984238,7.834338,0.855527
1403636936.830881357,-0.964776,7.828557,0.854145
1403636936.881881237,-0.944520,7.815661,0.851649
1403636936.981881380,-0.906830,7.804181,0.842200
1403636937.032881260,-0.887497,7.798903,0.837116
1403636937.083881378,-0.868868,7.792634,0.833740
1403636937.134881258,-0.850394,7.787462,0.832081
1403636937.181881189,-0.833351,7.782249,0.832201
1403636937.232881308,-0.814796,7.770341,0.835175
1403636937.334881306,-0.780198,7.762607,0.844827
1403636937.379881382,-0.764379,7.756555,0.850068
1403636937.432881355,-0.746881,7.750590,0.854808
1403636937.481881380,-0.731069,7.746282,0.857591
1403636937.533881187,-0.714696,7.741866,0.858827
1403636937.579881191,-0.699532,7.737189,0.858623
1403636937.633881330,-0.681985,7.727543,0.857043
1403636937.733881235,-0.650933,7.719473,0.848953
1403636937.783881187,-0.636174,7.715168,0.843051
1403636937.831881285,-0.622300,7.711639,0.835659
1403636937.882881403,-0.607953,7.707943,0.826286
1403636937.934881210,-0.594535,7.704041,0.815830
1403636937.982881308,-0.581449,7.694994,0.804849
1403636938.032881260,-0.569717,7.690700,0.792293
1403636938.082881212,-0.559348,7.687165,0.778575
1403636938.182881355,-0.542470,7.677524,0.749409
1403636938.233881235,-0.535336,7.671342,0.732768
1403636938.283881187,-0.529640,7.664981,0.715770
1403636938.335881233,-0.524539,7.652500,0.698887
1403636938.383881330,-0.521921,7.644017,0.683692
1403636938.483881235,-0.516288,7.623389,0.657343
1403636938.533881187,-0.513640,7.610347,0.647281
1403636938.583881378,-0.510983,7.597470,0.638826
1403636938.635881186,-0.507620,7.582789,0.631937
1403636938.735881329,-0.497537,7.534314,0.625672
1403636938.785881281,-0.490561,7.515393,0.623870
1403636938.835881233,-0.482079,7.495752,0.623759
1403636938.885881186,-0.471877,7.475345,0.624854
1403636938.935881376,-0.460060,7.455113,0.626689
1403636938.982881308,-0.447666,7.432985,0.629392
1403636939.033881187,-0.431967,7.388204,0.635219
1403636939.087881327,-0.415476,7.366330,0.638409
1403636939.132881403,-0.399467,7.344333,0.641043
1403636939.234881401,-0.363786,7.299957,0.642255
1403636939.332881212,-0.327141,7.255888,0.638492
1403636939.382881403,-0.307188,7.210165,0.636583
1403636939.432881355,-0.288047,7.188142,0.631289
1403636939.483881235,-0.268848,7.166937,0.624872
1403636939.533881187,-0.249618,7.144664,0.618433
1403636939.583881378,-0.230275,7.122456,0.612969
1403636939.633881330,-0.211016,7.101344,0.608683
1403636939.734881401,-0.171707,7.030843,0.608875
1403636939.782881260,-0.153695,7.007245,0.610316
1403636939.836881399,-0.133723,6.982813,0.613180
1403636939.884881258,-0.115524,6.957402,0.616936
1403636939.932881355,-0.098031,6.930837,0.619985
1403636939.983881235,-0.079769,6.878256,0.624823
1403636940.033881187,-0.061473,6.851200,0.624638
1403636940.084881306,-0.043304,6.824864,0.622590
1403636940.183881283,-0.008219,6.766420,0.614126
1403636940.235881329,0.010249,6.737265,0.607222
1403636940.282881260,0.027258,6.675285,0.604286
1403636940.332881212,0.045471,6.644759,0.595681
1403636940.434881210,0.083038,6.580955,0.574979
1403636940.483881235,0.101323,6.547808,0.563857
1403636940.533881187,0.120484,6.514338,0.551251
1403636940.582881212,0.138959,6.448095,0.543281
1403636940.634881258,0.163317,6.415278,0.530578
1403636940.734881401,0.198005,6.297799,0.516769
1403636940.834881306,0.242848,6.261939,0.498531
1403636940.884881258,0.264710,6.228067,0.495127
1403636940.935881376,0.288293,6.192273,0.493475
1403636940.982881308,0.309808,6.158870,0.494081
1403636941.084881306,0.355586,6.061778,0.505110
1403636941.136881351,0.379543,6.030787,0.510728
1403636941.182881355,0.402383,6.000947,0.517392
1403636941.234881401,0.427275,5.971154,0.525871
1403636941.285881281,0.451545,5.938477,0.535829
1403636941.336881399,0.472988,5.876263,0.551020
1403636941.384881258,0.497054,5.847451,0.561174
1403636941.484881401,0.543719,5.792210,0.578782
1403636941.533881187,0.566940,5.762687,0.586257
1403636941.582881212,0.589493,5.731883,0.592394
1403636941.634881258,0.610080,5.675168,0.601459
1403636941.734881401,0.655989,5.618894,0.606671
1403636941.783881187,0.677576,5.590009,0.607878
1403636941.835881233,0.699776,5.560756,0.607976
1403636941.883881330,0.720936,5.532363,0.606983
1403636941.935881376,0.742617,5.502845,0.606495
1403636941.983881235,0.763118,5.473619,0.607535
1403636942.035881281,0.781110,5.418910,0.613929
1403636942.084881306,0.801182,5.390989,0.617671
1403636942.184881210,0.841907,5.333465,0.629946
1403636942.233881235,0.862504,5.305743,0.637450
1403636942.285881281,0.883057,5.276029,0.646018
1403636942.336881399,0.904029,5.247033,0.653881
1403636942.384881258,0.919333,5.194605,0.664040
1403636942.485881329,0.961723,5.136695,0.671896
1403636942.536881208,0.983670,5.106981,0.673257
1403636942.633881330,1.026554,5.049738,0.671818
1403636942.683881283,1.049274,5.019727,0.668753
1403636942.734881401,1.072985,4.989159,0.664650
1403636942.783881187,1.091753,4.938143,0.663195
1403636942.835881233,1.117097,4.909527,0.656671
1403636942.885881186,1.141579,4.879805,0.649867
1403636942.984881401,1.192634,4.822470,0.637048
1403636943.035881281,1.219412,4.793031,0.632917
1403636943.084881306,1.245634,4.764919,0.630839
1403636943.135881186,1.267714,4.717667,0.634247
1403636943.233881235,1.320167,4.663179,0.640074
1403636943.282881260,1.347313,4.636209,0.644907
1403636943.334881306,1.374393,4.609012,0.649727
1403636943.384881258,1.400437,4.580669,0.653719
1403636943.434881210,1.426782,4.552802,0.656348
1403636943.485881329,1.447167,4.506651,0.660670
1403636943.535881281,1.473231,4.478856,0.660132
1403636943.636881351,1.522912,4.422478,0.654520
1403636943.735881329,1.569649,4.364023,0.643522
1403636943.784881353,1.592894,4.334573,0.635851
1403636943.834881306,1.615977,4.306790,0.626683
1403636943.884881258,1.630976,4.260610,0.620341
1403636943.934881210,1.653126,4.231007,0.608512
1403636943.983881235,1.672968,4.201976,0.596412
1403636944.034881353,1.694324,4.171592,0.582147
1403636944.085881233,1.714411,4.142408,0.567356
1403636944.134881258,1.734264,4.113920,0.551625
1403636944.185881376,1.753360,4.085368,0.535519
1403636944.236881256,1.767577,4.044975,0.522961
1403636944.283881187,1.785205,4.019435,0.509769
1403636944.335881233,1.805318,3.992683,0.497184
1403636944.435881376,1.844152,3.946491,0.479076
1403636944.482881308,1.862504,3.926207,0.473601
1403636944.583881378,1.901942,3.888319,0.466858
1403636944.634881258,1.918078,3.866503,0.466435
1403636944.733881235,1.955656,3.834695,0.469817
1403636944.782881260,1.972623,3.821042,0.472911
1403636944.836881399,1.987555,3.803260,0.478712
1403636944.935881376,2.019554,3.782670,0.490989
1403636944.984881401,2.029015,3.764072,0.501500
1403636945.035881281,2.040811,3.751177,0.512220
1403636945.084881306,2.051313,3.738929,0.523063
1403636945.134881258,2.060832,3.725801,0.533260
1403636945.182881355,2.068529,3.712771,0.540201
1403636945.233881235,2.076687,3.699632,0.543371
1403636945.286881208,2.083724,3.686050,0.542577
1403636945.335881233,2.086433,3.666595,0.541672
1403636945.387881279,2.091704,3.652201,0.538787
1403636945.485881329,2.100013,3.623598,0.533813
1403636945.535881281,2.102895,3.608893,0.533917
1403636945.585881233,2.105379,3.594852,0.535732
1403636945.633881330,2.106514,3.579546,0.538837
1403636945.684881210,2.107415,3.564304,0.541747
1403636945.735881329,2.102056,3.538846,0.546189
1403636945.836881399,2.101838,3.511337,0.545649
1403636945.884881258,2.100775,3.498027,0.542804
1403636945.935881376,2.099056,3.484745,0.538697
1403636945.981881380,2.096817,3.472708,0.533697
1403636946.033881187,2.094822,3.461175,0.526816
1403636946.085881233,2.088056,3.443039,0.520502
1403636946.185881376,2.081551,3.423318,0.501075
1403636946.235881329,2.078265,3.415728,0.488981
1403636946.285881281,2.073659,3.407411,0.476002
1403636946.336881399,2.069292,3.400631,0.460819
1403636946.382881403,2.062983,3.391665,0.446760
1403636946.483881235,2.051341,3.379473,0.408891
1403636946.536881208,2.044135,3.372871,0.386442
1403636946.582881212,2.037781,3.367531,0.366177
1403636946.635881186,2.029749,3.361313,0.340826
1403636946.685881376,2.021448,3.355437,0.316612
1403636946.736881256,2.011990,3.348748,0.292168
1403636946.785881281,2.001718,3.341067,0.270934
1403636946.836881399,1.991804,3.334264,0.249819
1403636946.936881304,1.974662,3.319867,0.214161
1403636946.985881329,1.966838,3.312477,0.199020
1403636947.033881187,1.959184,3.304172,0.185165
1403636947.085881233,1.952698,3.295464,0.169190
1403636947.134881258,1.947324,3.283898,0.154122
1403636947.234881401,1.943654,3.265303,0.119061
1403636947.282881260,1.943701,3.255517,0.101981
1403636947.334881306,1.945446,3.246042,0.085368
1403636947.384881258,1.948617,3.236774,0.071420
1403636947.435881376,1.953260,3.227415,0.059463
1403636947.484881401,1.960228,3.221097,0.049216
1403636947.534881353,1.968433,3.214896,0.041023
1403636947.633881330,1.986318,3.206946,0.031164
1403636947.735881329,2.007836,3.202900,0.029524
1403636947.934881210,2.059203,3.226812,0.033602
1403636948.033881187,2.076641,3.235575,0.035495
1403636948.084881306,2.085936,3.242896,0.033956
1403636948.134881258,2.095042,3.251145,0.031398
1403636948.235881329,2.121402,3.285830,0.016205
1403636948.284881353,2.129439,3.299268,0.009525
1403636948.335881233,2.135726,3.312336,0.002349
1403636948.385881186,2.141821,3.327502,-0.006087
1403636948.436881304,2.147269,3.344017,-0.015257
1403636948.485881329,2.151236,3.360074,-0.024713
1403636948.535881281,2.164597,3.394285,-0.042500
1403636948.582881212,2.166761,3.412335,-0.052823
1403636948.685881376,2.165516,3.454065,-0.076982
1403636948.736881256,2.163020,3.477541,-0.089896
1403636948.835881233,2.151716,3.525855,-0.112482
1403636948.882881403,2.144438,3.551389,-0.121242
1403636948.984881401,2.130988,3.618968,-0.138699
1403636949.034881353,2.116361,3.645127,-0.141008
1403636949.084881306,2.102821,3.675233,-0.143744
1403636949.133881330,2.086888,3.701200,-0.144530
1403636949.184881210,2.070593,3.727795,-0.146683
1403636949.234881401,2.051951,3.752904,-0.149123
1403636949.285881281,2.040466,3.791413,-0.158925
1403636949.337881327,2.021927,3.817140,-0.164407
1403636949.435881376,1.985770,3.864058,-0.177734
1403636949.486881256,1.968889,3.886885,-0.186582
1403636949.537881374,1.950538,3.907673,-0.195905
1403636949.586881399,1.939798,3.940683,-0.212129
1403636949.686881304,1.905386,3.978502,-0.234944
1403636949.737881184,1.888438,3.996348,-0.245256
1403636949.781881332,1.874234,4.013469,-0.253971
1403636949.836881399,1.857341,4.031052,-0.261518
1403636949.883881330,1.843482,4.046870,-0.266935
1403636949.982881308,1.819051,4.085599,-0.276431
1403636950.034881353,1.805917,4.100505,-0.277175
1403636950.084881306,1.793656,4.115441,-0.276784
1403636950.134881258,1.782925,4.132419,-0.275381
1403636950.183881283,1.773399,4.149343,-0.272724
1403636950.234881401,1.763394,4.164812,-0.268321
1403636950.284881353,1.754365,4.180655,-0.264653
1403636950.335881233,1.749265,4.206538,-0.266228
1403636950.385881186,1.742382,4.225553,-0.266428
1403636950.485881329,1.728569,4.263390,-0.269766
1403636950.536881208,1.721971,4.283168,-0.273074
1403636950.582881212,1.716968,4.302893,-0.277657
1403636950.635881186,1.709599,4.323241,-0.282917
1403636950.737881184,1.696741,4.381812,-0.303719
1403636950.782881260,1.693670,4.402816,-0.308570
1403636950.833881378,1.686402,4.423858,-0.311580
1403636950.883881330,1.676988,4.444851,-0.313773
1403636950.934881210,1.668101,4.469044,-0.315887
1403636950.982881308,1.657920,4.490682,-0.316874
1403636951.035881281,1.647851,4.514585,-0.314782
1403636951.085881233,1.641336,4.548596,-0.315236
1403636951.136881351,1.628777,4.568991,-0.309506
1403636951.235881329,1.606237,4.610411,-0.296247
1403636951.282881260,1.595770,4.630450,-0.288809
1403636951.335881233,1.583788,4.651054,-0.281006
1403636951.382881403,1.574014,4.671734,-0.276677
1403636951.432881355,1.562760,4.691679,-0.272442
1403636951.482881308,1.556468,4.724236,-0.274705
1403636951.534881353,1.546528,4.745547,-0.274224
1403636951.636881351,1.527274,4.787801,-0.276212
1403636951.735881329,1.509697,4.829363,-0.281071
1403636951.785881281,1.507153,4.869638,-0.291422
1403636951.835881233,1.498983,4.892840,-0.295487
1403636951.885881186,1.491552,4.918127,-0.299168
1403636951.935881376,1.483803,4.944137,-0.301005
1403636951.983881235,1.476887,4.970404,-0.301309
1403636952.032881260,1.468165,4.996068,-0.298497
1403636952.082881212,1.460198,5.024946,-0.295129
1403636952.133881330,1.456433,5.073581,-0.297524
1403636952.233881235,1.436895,5.130723,-0.291204
1403636952.283881187,1.426545,5.159031,-0.290496
1403636952.335881233,1.415548,5.187923,-0.291559
1403636952.382881403,1.404466,5.215109,-0.294266
1403636952.433881283,1.392594,5.243019,-0.298459
1403636952.483881235,1.386769,5.293358,-0.311835
1403636952.533881187,1.374048,5.318439,-0.318194
1403636952.584881306,1.360973,5.344989,-0.326687
1403636952.636881351,1.347266,5.369171,-0.336014
1403636952.682881355,1.335412,5.394568,-0.346593
1403636952.735881329,1.321968,5.422657,-0.359772
1403636952.783881187,1.314522,5.465251,-0.376814
1403636952.832881212,1.300789,5.487020,-0.386102
1403636952.882881403,1.286846,5.508192,-0.393932
1403636952.986881256,1.257959,5.552781,-0.406334
1403636953.036881208,1.243902,5.574884,-0.410979
1403636953.082881212,1.231008,5.596539,-0.416005
1403636953.136881351,1.219874,5.634839,-0.427874
1403636953.235881329,1.193620,5.675657,-0.444699
1403636953.284881353,1.181551,5.696101,-0.455281
1403636953.335881233,1.170416,5.722717,-0.469145
1403636953.384881258,1.159128,5.743230,-0.481909
1403636953.434881210,1.148616,5.764479,-0.495076
1403636953.483881235,1.138892,5.785856,-0.507304
1403636953.534881353,1.133254,5.826252,-0.524354
1403636953.634881258,1.116875,5.870157,-0.540222
1403636953.735881329,1.101738,5.913272,-0.548117
1403636953.786881208,1.094372,5.937624,-0.549985
1403636953.835881233,1.091042,5.983941,-0.557531
1403636953.886881351,1.083082,6.007687,-0.555051
1403636953.935881376,1.074789,6.032881,-0.551524
1403636953.982881308,1.066084,6.058562,-0.546637
1403636954.033881187,1.056220,6.084249,-0.538988
1403636954.084881306,1.046263,6.112280,-0.530555
1403636954.135881186,1.038935,6.159239,-0.527822
1403636954.235881329,1.015419,6.217236,-0.512181
1403636954.283881187,1.003306,6.245453,-0.506590
1403636954.335881233,0.989970,6.275658,-0.501805
1403636954.381881237,0.977320,6.306313,-0.498368
1403636954.434881210,0.966463,6.360098,-0.501134
1403636954.482881308,0.952486,6.390386,-0.495658
1403636954.534881353,0.936790,6.421601,-0.487743
1403636954.582881212,0.922461,6.452599,-0.479563
1403636954.633881330,0.906834,6.485290,-0.469575
1403636954.683881283,0.891018,6.517099,-0.458723
1403636954.734881401,0.874717,6.551817,-0.448533
1403636954.783881187,0.862373,6.613151,-0.449260
1403636954.833881378,0.846009,6.647821,-0.445665
1403636954.883881330,0.829630,6.684120,-0.446991
1403636954.936881304,0.811241,6.716922,-0.450113
1403636955.034881353,0.777131,6.785989,-0.464260
1403636955.084881306,0.762925,6.852413,-0.482707
1403636955.134881258,0.744540,6.887012,-0.493109
1403636955.234881401,0.706504,6.956025,-0.514265
1403636955.284881353,0.686830,6.990828,-0.523669
1403636955.334881306,0.666756,7.024146,-0.530843
1403636955.383881330,0.649920,7.089433,-0.545430
1403636955.485881329,0.606890,7.159369,-0.551469
1403636955.536881208,0.584630,7.192662,-0.550968
1403636955.585881233,0.562914,7.226714,-0.550970
1403636955.635881186,0.540278,7.261516,-0.551921
1403636955.685881376,0.517141,7.294868,-0.554108
1403636955.736881256,0.495093,7.357600,-0.565983
1403636955.785881281,0.471330,7.389124,-0.570451
1403636955.835881233,0.446856,7.422357,-0.576074
1403636955.883881330,0.415410,7.454566,-0.582702
1403636955.934881210,0.395503,7.486487,-0.583947
1403636955.984881401,0.370498,7.514544,-0.584802
1403636956.032881260,0.348363,7.613377,-0.603047
1403636956.135881186,0.293895,7.648755,-0.588395
1403636956.185881376,0.268583,7.678331,-0.582202
1403636956.233881235,0.244812,7.707950,-0.575249
1403636956.283881187,0.220469,7.736958,-0.566372
1403636956.335881233,0.196563,7.764801,-0.557514
1403636956.384881258,0.174470,7.792900,-0.551047
1403636956.432881355,0.153402,7.844594,-0.552770
1403636956.483881235,0.130982,7.871647,-0.549685
1403636956.534881353,0.109292,7.901117,-0.548892
1403636956.635881186,0.068166,7.953668,-0.551176
1403636956.685881376,0.048327,7.978756,-0.554572
1403636956.736881256,0.029015,8.024731,-0.564872
1403636956.784881353,0.010800,8.047023,-0.570711
1403636956.835881233,-0.008077,8.068998,-0.577620
1403636956.883881330,-0.025548,8.091739,-0.585407
1403636956.933881283,-0.044558,8.112665,-0.592045
1403636956.983881235,-0.060853,8.132952,-0.597068
1403636957.035881281,-0.077902,8.170188,-0.604293
1403636957.083881378,-0.093852,8.188377,-0.605193
1403636957.137881279,-0.110149,8.206175,-0.603445
1403636957.234881401,-0.138565,8.239653,-0.595970
1403636957.282881260,-0.152128,8.255453,-0.589691
1403636957.333881378,-0.166311,8.270667,-0.581463
1403636957.384881258,-0.180477,8.297667,-0.575418
1403636957.483881235,-0.206249,8.324965,-0.558571
1403636957.536881208,-0.219820,8.337569,-0.552010
1403636957.581881285,-0.231897,8.351472,-0.548601
1403636957.637881279,-0.245921,8.362996,-0.546172
1403636957.682881355,-0.257811,8.374919,-0.546489
1403636957.734881401,-0.271345,8.387384,-0.548523
1403636957.782881260,-0.284288,8.410049,-0.555177
1403636957.834881306,-0.297640,8.420629,-0.560571
1403636957.884881258,-0.310265,8.430849,-0.567458
1403636957.937881231,-0.324199,8.454264,-0.579072
1403636958.035881281,-0.346494,8.465506,-0.596765
1403636958.082881212,-0.357203,8.475997,-0.606716
1403636958.137881279,-0.369074,8.490396,-0.617269
1403636958.185881376,-0.378705,8.498624,-0.623938
1403636958.236881256,-0.388210,8.507343,-0.628617
1403636958.285881281,-0.397112,8.516525,-0.631519
1403636958.336881399,-0.405417,8.526369,-0.631852
1403636958.385881186,-0.413146,8.543550,-0.631813
1403636958.435881376,-0.420033,8.552478,-0.627759
1403636958.535881281,-0.433107,8.575592,-0.615096
1403636958.584881306,-0.439026,8.586749,-0.606244
1403636958.634881258,-0.444641,8.596016,-0.596674
1403636958.683881283,-0.450052,8.606009,-0.588327
1403636958.735881329,-0.455496,8.615722,-0.581072
1403636958.785881281,-0.461311,8.634856,-0.577325
1403636958.837881327,-0.467082,8.646064,-0.572245
1403636958.883881330,-0.472203,8.656886,-0.568890
1403636958.982881308,-0.483324,8.679145,-0.563637
1403636959.033881187,-0.489257,8.688468,-0.561990
1403636959.083881378,-0.495692,8.699447,-0.561902
1403636959.134881258,-0.501969,8.710104,-0.563192
1403636959.234881401,-0.515833,8.743078,-0.572667
1403636959.284881353,-0.522860,8.753726,-0.578095
1403636959.335881233,-0.530351,8.764936,-0.585356
1403636959.385881186,-0.537908,8.781759,-0.594939
1403636959.485881329,-0.555123,8.804279,-0.616877
1403636959.535881281,-0.564373,8.813920,-0.630026
1403636959.582881212,-0.572797,8.823580,-0.643231
1403636959.632881403,-0.582911,8.833491,-0.659098
1403636959.734881401,-0.603850,8.862945,-0.693079
1403636959.783881187,-0.614323,8.869405,-0.705763
1403636959.833881378,-0.625573,8.878183,-0.717124
1403636959.883881330,-0.637168,8.885485,-0.725945
1403636959.934881210,-0.649375,8.893185,-0.732933
1403636959.985881329,-0.662380,8.909042,-0.740064
1403636960.035881281,-0.674437,8.916661,-0.743171
1403636960.084881306,-0.686137,8.923723,-0.744435
1403636960.185881376,-0.710825,8.937933,-0.741923
1403636960.234881401,-0.722855,8.945112,-0.738310
1403636960.284881353,-0.737027,8.967120,-0.736645
1403636960.383881330,-0.761993,8.972814,-0.726151
1403636960.433881283,-0.776007,8.978439,-0.723637
1403636960.485881329,-0.790516,8.985569,-0.723138
1403636960.535881281,-0.805705,8.991294,-0.723800
1403636960.586881399,-0.820437,8.995721,-0.725603
1403636960.632881403,-0.835543,9.000871,-0.728432
1403636960.682881355,-0.852284,9.005516,-0.732579
1403636960.733881235,-0.870586,9.014538,-0.739209
1403636960.783881187,-0.888396,9.017466,-0.745422
1403636960.832881212,-0.907012,9.020102,-0.752334
1403636960.882881403,-0.925684,9.020431,-0.759998
1403636960.933881283,-0.945201,9.020378,-0.768659
1403636960.982881308,-0.964824,9.020119,-0.777899
1403636961.033881187,-0.985300,9.018448,-0.788047
1403636961.084881306,-1.006570,9.019537,-0.799012
1403636961.135881186,-1.027288,9.015970,-0.807897
1403636961.186881304,-1.047706,9.012817,-0.815078
1403636961.237881184,-1.068195,9.009917,-0.821040
1403636961.284881353,-1.087714,9.007491,-0.825422
1403636961.336881399,-1.108057,9.004325,-0.828077
1403636961.381881237,-1.126553,9.000800,-0.828808
1403636961.434881210,-1.146308,8.996530,-0.827627
1403636961.537881374,-1.185272,8.990250,-0.820297
1403636961.634881258,-1.220056,8.978027,-0.805199
1403636961.733881235,-1.255577,8.971374,-0.783545
1403636961.784881353,-1.272723,8.967195,-0.769978
1403636961.834881306,-1.289882,8.962369,-0.754625
1403636961.884881258,-1.306415,8.956932,-0.737687
1403636961.933881283,-1.322452,8.949603,-0.720039
1403636961.982881308,-1.338101,8.942868,-0.704194
1403636962.034881353,-1.354689,8.937649,-0.689855
1403636962.084881306,-1.370347,8.932106,-0.677213
1403636962.184881210,-1.401481,8.920945,-0.656121
1403636962.237881184,-1.417456,8.915378,-0.647160
